Strategy,FS,Gap,FavMin,Cond,Card,Races,Hits,ROI%,HitRate%,AvgPay,TrainROI%,TestROI%,TrainRaces,TestRaces,PosYears
K1W7_BEL_FS9-13_Gap0.15_Fav0.40_all_all,9-13,0.15,0.4,all,all,356,127,11.23,35.67,374.17,8.79,21.75,289,67,8/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.35_all_midlate,9-13,0.1,0.35,all,midlate,464,140,11.21,30.17,442.31,6.88,31.39,382,82,8/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.35_fast_late,9-12,0.14,0.35,fast,late,226,71,11.21,31.42,424.8,-2.16,75.34,187,39,7/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.40_all_all,9-13,0.05,0.4,all,all,362,130,11.2,35.91,371.59,8.81,21.75,295,67,8/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.40_all_all,9-13,0.08,0.4,all,all,362,130,11.2,35.91,371.59,8.81,21.75,295,67,8/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.40_all_all,9-13,0.1,0.4,all,all,362,130,11.2,35.91,371.59,8.81,21.75,295,67,8/13
K1W7_BEL_FS9-13_Gap0.12_Fav0.40_all_all,9-13,0.12,0.4,all,all,362,130,11.2,35.91,371.59,8.81,21.75,295,67,8/13
K1W7_BEL_FS9-13_Gap0.12_Fav0.35_all_late,9-13,0.12,0.35,all,late,294,90,11.2,30.61,435.91,-1.18,67.5,241,53,7/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.35_fast_late,9-12,0.12,0.35,fast,late,227,72,11.16,31.72,420.55,-2.16,73.44,187,40,7/13
K1W7_BEL_FS10-11_Gap0.15_Fav0.30_fast_late,10-11,0.15,0.3,fast,late,121,35,11.14,28.93,461.06,-20.14,232.18,106,15,6/13
K1W7_BEL_FS9-13_Gap0.20_Fav0.33_all_all,9-13,0.2,0.33,all,all,496,161,11.03,32.46,410.46,9.04,19.41,401,95,7/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.33_all_all,10-14,0.15,0.33,all,all,399,105,11.03,26.32,506.28,2.89,46.19,324,75,9/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.40_all_all,9-12,0.18,0.4,all,all,346,123,10.91,35.55,374.4,7.92,23.6,280,66,8/13
K1W7_BEL_FS10-13_Gap0.12_Fav0.33_all_late,10-13,0.12,0.33,all,late,213,54,10.91,25.35,524.96,-11.03,102.93,172,41,7/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.37_all_late,9-13,0.05,0.37,all,late,234,77,10.9,32.91,404.42,0.47,55.92,190,44,7/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.37_all_late,9-13,0.08,0.37,all,late,234,77,10.9,32.91,404.42,0.47,55.92,190,44,7/13
K1W7_BEL_FS10-11_Gap0.20_Fav0.35_all_midlate,10-11,0.2,0.35,all,midlate,153,49,10.9,32.03,415.52,-12.57,120.38,126,27,6/13
K1W7_BEL_FS9-12_Gap0.05_Fav0.37_all_midlate,9-12,0.05,0.37,all,midlate,375,119,10.77,31.73,418.89,8.16,23.01,309,66,7/13
K1W7_BEL_FS9-12_Gap0.08_Fav0.37_all_midlate,9-12,0.08,0.37,all,midlate,375,119,10.77,31.73,418.89,8.16,23.01,309,66,7/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.37_all_midlate,9-13,0.1,0.37,all,midlate,375,119,10.77,31.73,418.89,8.16,23.01,309,66,7/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.37_all_all,9-12,0.14,0.37,all,all,504,170,10.76,33.73,394.05,8.47,21.3,414,90,8/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.00_fast_all,9-12,0.18,0.0,fast,all,454,142,10.65,31.28,424.53,6.97,26.43,368,86,9/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.30_fast_all,9-12,0.18,0.3,fast,all,454,142,10.65,31.28,424.53,6.97,26.43,368,86,9/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.35_all_midlate,9-12,0.15,0.35,all,midlate,440,132,10.65,30.0,442.61,5.01,36.85,362,78,8/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.33_fast_late,9-13,0.15,0.33,fast,late,254,74,10.64,29.13,455.71,0.71,55.55,208,46,7/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.40_fast_all,9-12,0.25,0.4,fast,all,228,83,10.62,36.4,364.65,0.95,48.91,182,46,6/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.35_all_late,9-13,0.14,0.35,all,late,292,88,10.58,30.14,440.3,-2.04,68.8,240,52,7/13
K1W7_BEL_FS10-13_Gap0.25_Fav0.42_all_all,10-13,0.25,0.42,all,all,147,51,10.58,34.69,382.48,-8.81,105.23,122,25,7/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.37_all_all,9-12,0.2,0.37,all,all,431,147,10.57,34.11,389.03,9.21,16.47,350,81,8/13
K1W7_BEL_FS10-12_Gap0.14_Fav0.30_fast_midlate,10-12,0.14,0.3,fast,midlate,293,72,10.53,24.57,539.77,0.75,61.73,246,47,9/13
K1W7_BEL_FS11-12_Gap0.08_Fav0.30_fast_late,11-12,0.08,0.3,fast,late,133,33,10.53,24.81,534.58,-10.07,95.33,107,26,5/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.35_all_late,9-13,0.1,0.35,all,late,297,91,10.52,30.64,432.84,-1.05,61.41,242,55,7/13
K1W7_BEL_FS10-14_Gap0.05_Fav0.45_all_midlate,10-14,0.05,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.08_Fav0.45_all_midlate,10-14,0.08,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.10_Fav0.45_all_midlate,10-14,0.1,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.12_Fav0.45_all_midlate,10-14,0.12,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.14_Fav0.45_all_midlate,10-14,0.14,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.45_all_midlate,10-14,0.15,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.18_Fav0.45_all_midlate,10-14,0.18,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.20_Fav0.45_all_midlate,10-14,0.2,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.22_Fav0.45_all_midlate,10-14,0.22,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS10-14_Gap0.25_Fav0.45_all_midlate,10-14,0.25,0.45,all,midlate,88,31,10.5,35.23,376.42,-9.57,167.07,78,10,7/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.35_fast_all,9-13,0.05,0.35,fast,all,488,155,10.49,31.76,417.43,7.4,24.73,401,87,8/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.35_fast_all,9-13,0.08,0.35,fast,all,488,155,10.49,31.76,417.43,7.4,24.73,401,87,8/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.35_all_all,9-12,0.2,0.35,all,all,471,157,10.48,33.33,397.74,8.91,17.23,382,89,7/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.40_all_all,9-12,0.22,0.4,all,all,322,114,10.48,35.4,374.47,6.37,27.39,259,63,8/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.30_all_midlate,10-14,0.15,0.3,all,midlate,366,88,10.46,24.04,551.28,-1.0,66.63,304,62,9/13
K1W7_BEL_FS10-11_Gap0.22_Fav0.00_all_midlate,10-11,0.22,0.0,all,midlate,138,42,10.46,30.43,435.52,-17.12,148.37,115,23,5/13
K1W7_BEL_FS10-11_Gap0.22_Fav0.30_all_midlate,10-11,0.22,0.3,all,midlate,138,42,10.46,30.43,435.52,-17.12,148.37,115,23,5/13
K1W7_BEL_FS10-11_Gap0.22_Fav0.33_all_midlate,10-11,0.22,0.33,all,midlate,138,42,10.46,30.43,435.52,-17.12,148.37,115,23,5/13
K1W7_BEL_FS10-13_Gap0.15_Fav0.00_fast_late,10-13,0.15,0.0,fast,late,185,47,10.41,25.41,521.52,-7.7,111.96,157,28,7/13
K1W7_BEL_FS10-14_Gap0.12_Fav0.33_all_late,10-14,0.12,0.33,all,late,214,54,10.39,25.23,524.96,-11.54,102.93,173,41,7/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.00_all_late,9-12,0.22,0.0,all,late,184,63,10.37,34.24,386.82,-3.2,72.46,151,33,7/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.30_all_late,9-12,0.22,0.3,all,late,184,63,10.37,34.24,386.82,-3.2,72.46,151,33,7/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.33_all_late,9-12,0.22,0.33,all,late,184,63,10.37,34.24,386.82,-3.2,72.46,151,33,7/13
K1W7_BEL_FS9-13_Gap0.20_Fav0.00_all_all,9-13,0.2,0.0,all,all,499,161,10.36,32.26,410.46,8.23,19.41,404,95,7/13
K1W7_BEL_FS9-13_Gap0.20_Fav0.30_all_all,9-13,0.2,0.3,all,all,499,161,10.36,32.26,410.46,8.23,19.41,404,95,7/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.42_fast_midlate,9-13,0.05,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.42_fast_midlate,9-13,0.08,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.42_fast_midlate,9-13,0.1,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-13_Gap0.12_Fav0.42_fast_midlate,9-13,0.12,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.42_fast_midlate,9-13,0.14,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.42_fast_midlate,9-13,0.15,0.42,fast,midlate,163,57,10.35,34.97,378.67,-6.41,87.8,134,29,7/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.37_all_all,9-12,0.22,0.37,all,all,380,128,10.3,33.68,392.95,8.9,16.09,306,74,8/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.35_fast_late,9-12,0.1,0.35,fast,late,230,73,10.28,31.74,416.93,-1.99,65.18,188,42,7/13
K1W7_BEL_FS10-12_Gap0.05_Fav0.33_all_midlate,10-12,0.05,0.33,all,midlate,349,89,10.27,25.5,518.9,0.91,51.16,284,65,9/13
K1W7_BEL_FS10-12_Gap0.08_Fav0.33_all_midlate,10-12,0.08,0.33,all,midlate,349,89,10.27,25.5,518.9,0.91,51.16,284,65,9/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.35_all_midlate,9-13,0.05,0.35,all,midlate,468,140,10.26,29.91,442.31,6.05,29.81,385,83,8/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.35_all_midlate,9-13,0.08,0.35,all,midlate,468,140,10.26,29.91,442.31,6.05,29.81,385,83,8/13
K1W7_BEL_FS10-11_Gap0.15_Fav0.00_fast_late,10-11,0.15,0.0,fast,late,122,35,10.23,28.69,461.06,-20.89,232.18,107,15,6/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.37_all_all,9-13,0.14,0.37,all,all,507,170,10.11,33.53,394.05,7.95,19.96,416,91,8/13
K1W7_BEL_FS10-13_Gap0.05_Fav0.33_fast_all,10-13,0.05,0.33,fast,all,341,90,10.1,26.39,500.57,4.02,38.54,281,60,9/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.35_fast_all,9-12,0.14,0.35,fast,all,464,149,10.08,32.11,411.34,5.28,32.74,383,81,9/13
K1W7_BEL_FS10-13_Gap0.10_Fav0.33_all_late,10-13,0.1,0.33,all,late,219,56,10.08,25.57,516.59,-9.79,89.09,175,44,7/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.33_all_all,9-12,0.18,0.33,all,all,581,181,10.05,31.15,423.89,5.95,27.78,472,109,9/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.37_all_all,9-12,0.15,0.37,all,all,493,165,10.02,33.47,394.48,8.95,14.87,404,89,9/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.37_all_all,9-12,0.1,0.37,all,all,513,171,10.0,33.33,396.01,8.11,18.66,421,92,8/13
K1W7_BEL_FS10-13_Gap0.08_Fav0.33_fast_all,10-13,0.08,0.33,fast,all,340,89,10.0,26.18,504.26,3.88,38.54,280,60,9/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.35_fast_all,9-12,0.15,0.35,fast,all,450,144,9.98,32.0,412.43,6.58,25.74,370,80,9/13
K1W7_BEL_FS9-13_Gap0.18_Fav0.40_all_all,9-13,0.18,0.4,all,all,349,123,9.96,35.24,374.4,7.16,21.75,282,67,8/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.37_all_all,9-12,0.12,0.37,all,all,508,170,9.89,33.46,394.05,7.43,21.3,418,90,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.37_all_midlate,9-13,0.05,0.37,all,midlate,378,119,9.89,31.48,418.89,7.46,21.17,311,67,7/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.37_all_midlate,9-13,0.08,0.37,all,midlate,378,119,9.89,31.48,418.89,7.46,21.17,311,67,7/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.30_all_late,9-12,0.18,0.3,all,late,286,87,9.86,30.42,433.39,-6.01,83.0,235,51,7/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.00_all_all,9-13,0.22,0.0,all,all,409,133,9.83,32.52,405.29,10.14,8.53,329,80,9/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.30_all_all,9-13,0.22,0.3,all,all,409,133,9.83,32.52,405.29,10.14,8.53,329,80,9/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.33_all_all,9-13,0.22,0.33,all,all,409,133,9.83,32.52,405.29,10.14,8.53,329,80,9/13
K1W7_BEL_FS10-14_Gap0.25_Fav0.42_all_all,10-14,0.25,0.42,all,all,148,51,9.83,34.46,382.48,-9.56,105.23,123,25,7/13
K1W7_BEL_FS10-11_Gap0.05_Fav0.45_fast_all,10-11,0.05,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.08_Fav0.45_fast_all,10-11,0.08,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.10_Fav0.45_fast_all,10-11,0.1,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.12_Fav0.45_fast_all,10-11,0.12,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.14_Fav0.45_fast_all,10-11,0.14,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.15_Fav0.45_fast_all,10-11,0.15,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.18_Fav0.45_fast_all,10-11,0.18,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.20_Fav0.45_fast_all,10-11,0.2,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.22_Fav0.45_fast_all,10-11,0.22,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS10-11_Gap0.25_Fav0.45_fast_all,10-11,0.25,0.45,fast,all,64,25,9.82,39.06,337.36,-23.6,214.05,55,9,6/13
K1W7_BEL_FS9-13_Gap0.20_Fav0.37_all_all,9-13,0.2,0.37,all,all,434,147,9.81,33.87,389.03,8.59,15.05,352,82,8/13
K1W7_BEL_FS10-13_Gap0.14_Fav0.33_all_all,10-13,0.14,0.33,all,all,404,106,9.81,26.24,502.22,2.45,40.56,326,78,9/13
K1W7_BEL_FS9-13_Gap0.18_Fav0.30_all_all,9-13,0.18,0.3,all,all,600,183,9.77,30.5,431.86,6.63,23.26,487,113,9/13
K1W7_BEL_FS10-12_Gap0.15_Fav0.00_all_midlate,10-12,0.15,0.0,all,midlate,369,89,9.7,24.12,545.8,-1.79,66.63,307,62,9/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.00_all_all,9-12,0.18,0.0,all,all,596,183,9.65,30.7,428.55,6.25,24.36,484,112,9/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.33_fast_midlate,9-13,0.14,0.33,fast,midlate,404,113,9.65,27.97,470.41,4.7,32.47,332,72,9/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.35_all_late,9-12,0.2,0.35,all,late,215,72,9.61,33.49,392.76,-3.2,69.25,177,38,7/13
K1W7_BEL_FS10-14_Gap0.10_Fav0.33_all_late,10-14,0.1,0.33,all,late,220,56,9.58,25.45,516.59,-10.3,89.09,176,44,7/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.40_all_all,9-13,0.22,0.4,all,all,325,114,9.46,35.08,374.47,5.55,25.4,261,64,7/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.37_all_all,9-13,0.22,0.37,all,all,383,128,9.44,33.42,392.95,8.19,14.55,308,75,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.35_all_late,9-13,0.05,0.35,all,late,300,91,9.41,30.33,432.84,-1.86,58.52,244,56,7/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.35_all_late,9-13,0.08,0.35,all,late,300,91,9.41,30.33,432.84,-1.86,58.52,244,56,7/13
K1W7_BEL_FS10-11_Gap0.22_Fav0.35_fast_all,10-11,0.22,0.35,fast,all,134,44,9.4,32.84,399.79,-16.48,134.27,111,23,6/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.37_all_all,9-13,0.1,0.37,all,all,516,171,9.36,33.14,396.01,7.6,17.38,423,93,8/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.37_all_all,9-13,0.15,0.37,all,all,496,165,9.36,33.27,394.48,8.42,13.6,406,90,9/13
K1W7_BEL_FS10-12_Gap0.15_Fav0.33_all_all,10-12,0.15,0.33,all,all,390,104,9.35,26.67,492.08,0.26,48.16,316,74,9/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.35_fast_all,9-12,0.1,0.35,fast,all,478,154,9.34,32.22,407.26,5.38,27.66,393,85,8/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.00_all_all,9-12,0.25,0.0,all,all,296,108,9.28,36.49,359.42,5.73,23.85,238,58,6/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.30_all_all,9-12,0.25,0.3,all,all,296,108,9.28,36.49,359.42,5.73,23.85,238,58,6/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.33_all_all,9-12,0.25,0.33,all,all,296,108,9.28,36.49,359.42,5.73,23.85,238,58,6/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.35_all_all,9-12,0.25,0.35,all,all,296,108,9.28,36.49,359.42,5.73,23.85,238,58,6/13
K1W7_BEL_FS10-12_Gap0.05_Fav0.33_fast_late,10-12,0.05,0.33,fast,late,172,46,9.28,26.74,490.34,-9.43,97.82,142,30,7/13
K1W7_BEL_FS10-12_Gap0.08_Fav0.33_fast_late,10-12,0.08,0.33,fast,late,172,46,9.28,26.74,490.34,-9.43,97.82,142,30,7/13
K1W7_BEL_FS9-13_Gap0.12_Fav0.37_all_all,9-13,0.12,0.37,all,all,511,170,9.24,33.27,394.05,6.92,19.96,420,91,8/13
K1W7_BEL_FS10-13_Gap0.15_Fav0.30_fast_all,10-13,0.15,0.3,fast,all,345,87,9.23,25.22,519.79,1.29,49.37,288,57,9/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.00_fast_late,10-14,0.15,0.0,fast,late,187,47,9.23,25.13,521.52,-8.86,111.96,159,28,7/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.33_fast_midlate,9-12,0.15,0.33,fast,midlate,387,110,9.22,28.42,461.13,2.93,38.23,318,69,9/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.40_fast_all,9-13,0.25,0.4,fast,all,231,83,9.19,35.93,364.65,-0.15,45.74,184,47,6/13
K1W7_BEL_FS10-11_Gap0.15_Fav0.37_all_midlate,10-11,0.15,0.37,all,midlate,158,50,9.18,31.65,414.02,-16.27,132.69,131,27,7/13
K1W7_BEL_FS10-12_Gap0.12_Fav0.33_fast_all,10-12,0.12,0.33,fast,all,319,84,9.16,26.33,497.47,0.04,53.93,265,54,9/13
K1W7_BEL_FS10-14_Gap0.05_Fav0.33_fast_all,10-14,0.05,0.33,fast,all,344,90,9.14,26.16,500.57,2.92,38.54,284,60,9/13
K1W7_BEL_FS11-13_Gap0.10_Fav0.00_fast_midlate,11-13,0.1,0.0,fast,midlate,287,52,9.12,18.12,722.72,0.6,45.04,232,55,7/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.35_all_all,9-13,0.15,0.35,all,all,599,186,9.09,31.05,421.58,7.06,18.33,491,108,8/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.35_fast_all,9-12,0.12,0.35,fast,all,470,151,9.08,32.13,407.43,4.17,32.33,388,82,8/13
K1W7_BEL_FS10-14_Gap0.08_Fav0.33_fast_all,10-14,0.08,0.33,fast,all,343,89,9.04,25.95,504.26,2.78,38.54,283,60,9/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.35_all_midlate,9-12,0.14,0.35,all,midlate,450,134,9.03,29.78,439.36,3.19,36.85,372,78,8/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.35_all_all,9-13,0.14,0.35,all,all,614,191,9.0,31.11,420.5,5.85,23.6,505,109,8/13
K1W7_BEL_FS10-12_Gap0.10_Fav0.33_fast_all,10-12,0.1,0.33,fast,all,328,88,8.98,26.83,487.45,1.61,43.31,270,58,9/13
K1W7_BEL_FS9-12_Gap0.05_Fav0.37_all_all,9-12,0.05,0.37,all,all,518,171,8.94,33.01,396.01,7.09,17.38,425,93,8/13
K1W7_BEL_FS9-12_Gap0.08_Fav0.37_all_all,9-12,0.08,0.37,all,all,518,171,8.94,33.01,396.01,7.09,17.38,425,93,8/13
K1W7_BEL_FS10-11_Gap0.30_Fav0.45_all_midlate,10-11,0.3,0.45,all,midlate,54,21,8.91,38.89,336.06,-2.7,101.79,48,6,7/13
K1W7_BEL_FS10-12_Gap0.14_Fav0.33_all_late,10-12,0.14,0.33,all,late,199,52,8.9,26.13,500.09,-16.56,113.34,160,39,7/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.40_all_all,9-12,0.2,0.4,all,all,334,118,8.88,35.33,369.81,4.47,27.46,270,64,8/13
K1W7_BEL_FS9-12_Gap0.05_Fav0.35_fast_late,9-12,0.05,0.35,fast,late,233,73,8.86,31.33,416.93,-3.02,61.34,190,43,7/13
K1W7_BEL_FS9-12_Gap0.08_Fav0.35_fast_late,9-12,0.08,0.35,fast,late,233,73,8.86,31.33,416.93,-3.02,61.34,190,43,7/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.33_all_all,9-12,0.2,0.33,all,all,491,160,8.79,32.59,400.63,5.98,20.68,397,94,7/13
K1W7_BEL_FS10-14_Gap0.14_Fav0.33_all_all,10-14,0.14,0.33,all,all,408,106,8.73,25.98,502.22,1.21,40.56,330,78,9/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.35_all_all,9-12,0.22,0.35,all,all,398,132,8.71,33.17,393.33,8.08,11.32,320,78,8/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.35_all_midlate,9-12,0.12,0.35,all,midlate,456,137,8.68,30.04,434.1,2.88,36.38,377,79,8/13
K1W7_BEL_FS10-13_Gap0.15_Fav0.00_fast_all,10-13,0.15,0.0,fast,all,352,88,8.65,25.0,521.5,1.12,46.79,294,58,9/13
K1W7_BEL_FS11-12_Gap0.14_Fav0.00_fast_late,11-12,0.14,0.0,fast,late,123,28,8.65,22.76,572.75,-18.36,147.76,103,20,5/13
K1W7_BEL_FS10-11_Gap0.05_Fav0.33_fast_late,10-11,0.05,0.33,fast,late,124,35,8.63,28.23,461.85,-18.39,149.13,104,20,6/13
K1W7_BEL_FS10-11_Gap0.08_Fav0.33_fast_late,10-11,0.08,0.33,fast,late,124,35,8.63,28.23,461.85,-18.39,149.13,104,20,6/13
K1W7_BEL_FS10-13_Gap0.10_Fav0.30_fast_midlate,10-13,0.1,0.3,fast,midlate,356,87,8.62,24.44,533.36,3.36,34.58,296,60,9/13
K1W7_BEL_FS10-11_Gap0.25_Fav0.40_all_all,10-11,0.25,0.4,all,all,125,46,8.61,36.8,354.17,-18.79,144.32,104,21,5/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.35_all_midlate,9-12,0.1,0.35,all,midlate,460,139,8.59,30.22,431.23,3.37,33.01,379,81,8/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.33_fast_late,9-13,0.14,0.33,fast,late,262,75,8.45,28.63,454.61,-1.13,52.24,215,47,7/13
K1W7_BEL_FS9-13_Gap0.12_Fav0.35_all_all,9-13,0.12,0.35,all,all,622,194,8.4,31.19,417.08,5.19,23.38,512,110,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.37_all_all,9-13,0.05,0.37,all,all,521,171,8.31,32.82,396.01,6.59,16.14,427,94,8/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.37_all_all,9-13,0.08,0.37,all,all,521,171,8.31,32.82,396.01,6.59,16.14,427,94,8/13
K1W7_BEL_FS10-12_Gap0.15_Fav0.30_all_midlate,10-12,0.15,0.3,all,midlate,358,87,8.31,24.3,534.82,-4.23,69.36,297,61,9/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.30_fast_all,10-14,0.15,0.3,fast,all,348,87,8.29,25.0,519.79,0.24,49.37,291,57,9/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.35_all_all,9-13,0.1,0.35,all,all,632,197,8.27,31.17,416.8,5.89,19.05,518,114,8/13
K1W7_BEL_FS11-13_Gap0.12_Fav0.30_all_late,11-13,0.12,0.3,all,late,170,35,8.23,20.59,630.85,-19.05,125.92,138,32,5/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.00_all_all,9-13,0.25,0.0,all,all,299,108,8.19,36.12,359.42,4.85,21.75,240,59,6/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.30_all_all,9-13,0.25,0.3,all,all,299,108,8.19,36.12,359.42,4.85,21.75,240,59,6/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.33_all_all,9-13,0.25,0.33,all,all,299,108,8.19,36.12,359.42,4.85,21.75,240,59,6/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.35_all_all,9-13,0.25,0.35,all,all,299,108,8.19,36.12,359.42,4.85,21.75,240,59,6/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.37_all_all,9-12,0.25,0.37,all,all,295,107,8.15,36.27,357.79,4.3,23.85,237,58,6/13
